"","agency_code","proj_code","s_id","o_id","h_no","samp_no","spec_id","o_latitude_GDA94","o_longitude_GDA94","o_date_desc","h_upper_depth","h_lower_depth","morphology","morphology_attribute","morphology_attribute_value"
"42","199","CAN","C531","1","2","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.1","0.51","CRACKS","crack_width","3"
"43","199","CAN","C531","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"44","199","CAN","C531","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"45","199","CAN","C531","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
"46","199","CAN","C532","1","1","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0","0.1","CRACKS","crack_width","2"
"47","199","CAN","C532","1","2","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.1","0.51","CRACKS","crack_width","3"
"48","199","CAN","C532","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"49","199","CAN","C532","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"50","199","CAN","C532","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
"51","199","CAN","C533","1","1","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0","0.1","CRACKS","crack_width","3"
"52","199","CAN","C533","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"53","199","CAN","C533","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"54","199","CAN","C533","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
"55","199","CAN","C534","1","1","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0","0.1","CRACKS","crack_width","3"
"56","199","CAN","C534","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"57","199","CAN","C534","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"58","199","CAN","C534","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
"59","199","CAN","C535","1","1","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0","0.1","CRACKS","crack_width","3"
"60","199","CAN","C535","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"61","199","CAN","C535","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"62","199","CAN","C535","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
"63","199","CAN","C536","1","1","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0","0.1","CRACKS","crack_width","3"
"64","199","CAN","C536","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"65","199","CAN","C536","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"66","199","CAN","C536","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
"67","199","CAN","C541","1","1","N/A","N/A",-34.664855957,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"68","199","CAN","C541","1","2","N/A","N/A",-34.664855957,146.088470459,"01121961","0.13","0.2","CRACKS","crack_width","1"
"69","199","CAN","C541","1","3","N/A","N/A",-34.664855957,146.088470459,"01121961","0.2","0.38","CRACKS","crack_width","1"
"70","199","CAN","C541","1","4","N/A","N/A",-34.664855957,146.088470459,"01121961","0.38","0.45","CRACKS","crack_width","1"
"71","199","CAN","C542","1","1","N/A","N/A",-34.664855957,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"72","199","CAN","C542","1","2","N/A","N/A",-34.664855957,146.088470459,"01121961","0.13","0.2","CRACKS","crack_width","1"
"73","199","CAN","C542","1","3","N/A","N/A",-34.664855957,146.088470459,"01121961","0.2","0.38","CRACKS","crack_width","1"
"74","199","CAN","C542","1","4","N/A","N/A",-34.664855957,146.088470459,"01121961","0.38","0.45","CRACKS","crack_width","1"
"75","199","CAN","C543","1","1","N/A","N/A",-34.664855957,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"76","199","CAN","C543","1","2","N/A","N/A",-34.664855957,146.088470459,"01121961","0.13","0.2","CRACKS","crack_width","1"
"77","199","CAN","C543","1","3","N/A","N/A",-34.664855957,146.088470459,"01121961","0.2","0.38","CRACKS","crack_width","1"
"78","199","CAN","C543","1","4","N/A","N/A",-34.664855957,146.088470459,"01121961","0.38","0.45","CRACKS","crack_width","1"
"79","199","CAN","C544","1","1","N/A","N/A",-34.664855957,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"80","199","CAN","C544","1","2","N/A","N/A",-34.664855957,146.088470459,"01121961","0.13","0.2","CRACKS","crack_width","1"
"81","199","CAN","C544","1","3","N/A","N/A",-34.664855957,146.088470459,"01121961","0.2","0.38","CRACKS","crack_width","1"
"82","199","CAN","C544","1","4","N/A","N/A",-34.664855957,146.088470459,"01121961","0.38","0.45","CRACKS","crack_width","1"
"83","199","CAN","C545","1","1","N/A","N/A",-34.664855957,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"84","199","CAN","C545","1","2","N/A","N/A",-34.664855957,146.088470459,"01121961","0.13","0.2","CRACKS","crack_width","1"
"85","199","CAN","C545","1","3","N/A","N/A",-34.664855957,146.088470459,"01121961","0.2","0.38","CRACKS","crack_width","1"
"86","199","CAN","C545","1","4","N/A","N/A",-34.664855957,146.088470459,"01121961","0.38","0.45","CRACKS","crack_width","1"
"87","199","CAN","C546","1","1","N/A","N/A",-34.664855957,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"88","199","CAN","C546","1","2","N/A","N/A",-34.664855957,146.088470459,"01121961","0.13","0.2","CRACKS","crack_width","1"
"89","199","CAN","C546","1","3","N/A","N/A",-34.664855957,146.088470459,"01121961","0.2","0.38","CRACKS","crack_width","1"
"90","199","CAN","C546","1","4","N/A","N/A",-34.664855957,146.088470459,"01121961","0.38","0.45","CRACKS","crack_width","1"
"91","199","CAN","C547","1","1","N/A","N/A",-34.664855957,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"92","199","CAN","C547","1","2","N/A","N/A",-34.664855957,146.088470459,"01121961","0.13","0.17","CRACKS","crack_width","1"
"93","199","CAN","C547","1","3","N/A","N/A",-34.664855957,146.088470459,"01121961","0.17","0.38","CRACKS","crack_width","1"
"94","199","CAN","C547","1","4","N/A","N/A",-34.664855957,146.088470459,"01121961","0.38","0.45","CRACKS","crack_width","1"
"95","199","CAN","C549","1","1","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0","0.1","CRACKS","crack_width","2"
"96","199","CAN","C549","1","2","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.1","0.3","CRACKS","crack_width","2"
"97","199","CAN","C549","1","3","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.3","1.07","CRACKS","crack_width","1"
"98","199","CAN","C550","1","1","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0","0.1","CRACKS","crack_width","2"
"99","199","CAN","C550","1","2","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.1","0.3","CRACKS","crack_width","2"
"100","199","CAN","C550","1","3","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.3","1.07","CRACKS","crack_width","1"
"101","199","CAN","C551","1","1","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0","0.1","CRACKS","crack_width","2"
"102","199","CAN","C551","1","2","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.1","0.3","CRACKS","crack_width","2"
"103","199","CAN","C551","1","3","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.3","1.07","CRACKS","crack_width","1"
"104","199","CAN","C552","1","2","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.1","0.2","CRACKS","crack_width","2"
"105","199","CAN","C552","1","3","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.2","0.6","CRACKS","crack_width","1"
"106","199","CAN","C552","1","4","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.6","1.07","CRACKS","crack_width","1"
"107","199","CAN","C553","1","2","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.1","0.2","CRACKS","crack_width","2"
"108","199","CAN","C553","1","3","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.2","0.6","CRACKS","crack_width","1"
"109","199","CAN","C553","1","4","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.6","1.07","CRACKS","crack_width","1"
"110","199","CAN","C554","1","2","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.1","0.2","CRACKS","crack_width","2"
"111","199","CAN","C554","1","3","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.2","0.6","CRACKS","crack_width","1"
"112","199","CAN","C554","1","4","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.6","1.07","CRACKS","crack_width","1"
"113","199","CAN","C555","1","2","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.13","0.2","CRACKS","crack_width","2"
"114","199","CAN","C555","1","3","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.2","0.6","CRACKS","crack_width","1"
"115","199","CAN","C555","1","4","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.6","1.07","CRACKS","crack_width","1"
"116","199","CAN","C556","1","2","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.1","0.2","CRACKS","crack_width","2"
"117","199","CAN","C556","1","3","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.2","0.6","CRACKS","crack_width","1"
"118","199","CAN","C556","1","4","N/A","N/A",-34.6651344299,146.0356903076,"01121961","0.6","1.07","CRACKS","crack_width","1"
"119","199","CAN","C557","1","1","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0","0.1","CRACKS","crack_width","2"
"120","199","CAN","C557","1","2","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.1","0.25","CRACKS","crack_width","1"
"121","199","CAN","C557","1","3","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.25","0.76","CRACKS","crack_width","1"
"122","199","CAN","C557","1","4","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.76","1.27","CRACKS","crack_width","1"
"123","199","CAN","C558","1","1","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0","0.1","CRACKS","crack_width","2"
"124","199","CAN","C558","1","2","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.1","0.25","CRACKS","crack_width","1"
"125","199","CAN","C558","1","3","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.25","0.76","CRACKS","crack_width","1"
"126","199","CAN","C558","1","4","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.76","1.27","CRACKS","crack_width","1"
"127","199","CAN","C559","1","1","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0","0.1","CRACKS","crack_width","2"
"128","199","CAN","C559","1","2","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.1","0.25","CRACKS","crack_width","1"
"129","199","CAN","C559","1","3","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.25","0.76","CRACKS","crack_width","1"
"130","199","CAN","C559","1","4","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.76","1.27","CRACKS","crack_width","1"
"131","199","CAN","C560","1","1","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0","0.1","CRACKS","crack_width","2"
"132","199","CAN","C560","1","2","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.1","0.25","CRACKS","crack_width","1"
"133","199","CAN","C560","1","3","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.25","0.76","CRACKS","crack_width","1"
"134","199","CAN","C560","1","4","N/A","N/A",-34.7651329041,146.0345916748,"01121961","0.76","1.27","CRACKS","crack_width","1"
"135","199","CAN","C569","1","1","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0","0.1","CRACKS","crack_width","2"
"136","199","CAN","C569","1","2","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0.1","0.76","CRACKS","crack_width","2"
"137","199","CAN","C569","1","3","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0.76","1.27","CRACKS","crack_width","1"
"138","199","CAN","C570","1","1","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0","0.1","CRACKS","crack_width","2"
"139","199","CAN","C570","1","2","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0.1","0.76","CRACKS","crack_width","2"
"140","199","CAN","C570","1","3","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0.76","1.27","CRACKS","crack_width","1"
"141","199","CAN","C571","1","1","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0","0.1","CRACKS","crack_width","2"
"142","199","CAN","C571","1","2","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0.1","0.76","CRACKS","crack_width","2"
"143","199","CAN","C571","1","3","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0.76","1.27","CRACKS","crack_width","1"
"144","199","CAN","C572","1","1","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0","0.1","CRACKS","crack_width","2"
"145","199","CAN","C572","1","2","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0.1","0.76","CRACKS","crack_width","2"
"146","199","CAN","C572","1","3","N/A","N/A",-34.6862449646,146.0754241943,"01121961","0.76","1.27","CRACKS","crack_width","1"
"147","199","CAN","C577","1","1","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0","0.1","CRACKS","crack_width","3"
"148","199","CAN","C577","1","2","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.1","0.51","CRACKS","crack_width","4"
"149","199","CAN","C577","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"150","199","CAN","C577","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"151","199","CAN","C577","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
